,nombre,precio_publicado,precio_regular,categoria,SKU,url_producto,stock,descripcion
76,CELULAR MOTOROLA MOTO G23 XT2333-1 AZUL,134999.0,134999,/Tecnología/CELULARES Y TABLETS/CELULARES/,43836,https://portal.vtexcommercestable.com.br/celular-motorola-moto-g23-xt2333-1-azul/p,9,"<h4>Sistema de c&aacute;maras de 50 MP + Ultra Gran Angular + Macro.</h4> <p>Captur&aacute; todo lo que necesites con el ultra gran angular, saca fotos bien n&iacute;tidas en condiciones de poca luz y obten&eacute; acercamientos detallados.</p> <p></p> <h4>Bater&iacute;a de 5000 mAh y cargador TurboPower&trade; 30W incluido.</h4> <p>Us&aacute; el tel&eacute;fono por m&aacute;s tiempo con una sola carga y obten&eacute; horas de potencia en minutos</p> <p></p> <h4>Pantalla HD+ de 6.5"" y 90 Hz + parlantes est&eacute;reo con Audio Dolby Atmos&reg;y parlantes est&eacute;reo.</h4> <p>Viv&iacute; una experiencia de sonido multidimensional que te permite sentir mejor los bajos, descubrir voces m&aacute;s n&iacute;tidas y escuchar con mayor claridad.</p> <p></p> <h4>Desempe&ntilde;o m&aacute;s r&aacute;pidocon 4GB RAM.</h4> <p>Disfrut&aacute; del procesador MediaTek&reg; Helio G85 y obten&eacute; un desempe&ntilde;o m&aacute;s r&aacute;pido que los tel&eacute;fonos de la generaci&oacute;n anterior.</p> <p></p> <h4>Dise&ntilde;o moderno y delgado.</h4> <p>Con un dise&ntilde;o moderno, bordes delgados e incre&iacute;bles detalles, est&aacute; creado para que te destaques.</p>"
77,CELULAR SAMSUNG GALAXY A23 4GB 128GB BLACK 5G,190999.0,190999,/Tecnología/CELULARES Y TABLETS/CELULARES/,40561,https://portal.vtexcommercestable.com.br/celular-samsung-galaxy-a23-4gb-128gb-black/p,37,CELULAR SAMSUNG GALAXY A23  4GB 128GB BLACK
78,CABLE FOXBOX MINIPLUG NEGRO,199.99,999,/Tecnología/CELULARES Y TABLETS/ACCESORIOS PARA CELULARES/,25278,https://portal.vtexcommercestable.com.br/cable-foxbox-miniplug-negro/p,18,Cable de Audio para conectar en el auto o a cualquier otro dispositivo compatible - 3.5mm Universal MiniPlug - Conectores de Metal
79,CELULAR SAMSUNG GALAXY A54 5G 8 GB 128 GB WHITE,286999.0,286999,/Tecnología/CELULARES Y TABLETS/CELULARES/,42566,https://portal.vtexcommercestable.com.br/celular-samsung-galaxy-a54-5g-8-gb-128-gb-white/p,2,CELULAR SAMSUNG GALAXY A54 5G 8 GB 128 GB WHITE
80,CELULAR SAMSUNG GALAXY A04E 64 GB 3 GB NEGRO,78999.0,78999,/Tecnología/CELULARES Y TABLETS/CELULARES/,38641,https://portal.vtexcommercestable.com.br/celular-samsung-galaxy-a04e-64-gb-3-gb-negro/p,9,CELULAR SAMSUNG GALAXY A04E 64 GB 3 GB NEGRO
81,Telefono Alámbrico GIGASET Da180,7899.0,7899,/Tecnología/CELULARES Y TABLETS/TELÉFONOS FIJOS/,26424,https://portal.vtexcommercestable.com.br/telefono-al-mbrico-gigaset-da180/p,45,<p><span>- Modelo: DA180</span><br /><span></span></p><p><span>- Marca: Gigaset</span><br /><span></span></p><p><span>- Sencilla instalaci&oacute;n &laquo;Plugin &amp; Play&raquo;</span><br /><span></span></p><p><span>- Aviso luminoso de llamada</span><br /><span></span></p><p><span>- Rediscado del ultimo numero marcado</span><br /><span></span></p><p><span>- Melod&iacute;as con 3 niveles de volumen</span><br /><span></span></p><p><span>- Compatible con sistemas de ayuda auditiva</span><br /><span></span></p><p><span>- Funci&oacute;n Flash para llamada en espera y servicios de red</span><br /><span></span></p><p><span>- Permite instalaci&oacute;n en escritorio y pared</span></p>
82,PARLANTE INALAMBRICO ALO DANCE 2,11887.85,18289,/Tecnología/CELULARES Y TABLETS/ACCESORIOS PARA CELULARES/,42682,https://portal.vtexcommercestable.com.br/parlante-inalambrico-alo-dance-2/p,24,"5w De potencia para un sonido superior. Tecnología inalámbrica 5.0  que te permite emparejar 2 parlantes. Hasta 10m de alcance. Hasta 3 horas de reproducción gracias a su bateria de 12000mAh. Función manos libres. Radio Fm. Ranura de tarjeta de mermoria, conexión USB y auxiliar. Luz LED multicolor."
83,Cargador Volt 3.1 A Foxbox + cable prism micro Usb negro,7617.35,11719,/Tecnología/CELULARES Y TABLETS/ACCESORIOS PARA CELULARES/,31452,https://portal.vtexcommercestable.com.br/cargador-volt-31-a-foxbox-cable-prism-micro-usb-negro/p,19,"Cargador Volt 3.1 A Foxbox + cable prism micro Usb negro incluido con terminaciones lisas en tapas y microtextura en laterales para agarre optimo.Incluye:1 Cargador de pared1 cable de 1.25 cm Micro USB1 Estuche viajero de tela para su guardadoCARACTERISTICAS- Carga 3.1 A- Cable Prism de 1.25 cm con ficha Lightning- 2 Puertos USB -Patas Oblicuas (Argentina)- 5V- Protección térmica por Microchip- Voltaje entrada: 100-240 VCA, 50/60 Hz 0,3A -Clase II -SALIDA: 5V / 3.1A"
84,CELULAR MOTOROLA MOTO E32 4 GB 64 GB XT2227-1 GRIS,89179.0,89179,/Tecnología/CELULARES Y TABLETS/CELULARES/,35116,https://portal.vtexcommercestable.com.br/celular-motorola-moto-e32-4gb-64gb-xt2227-1-gris/p,17,"<p>Este Moto E32 opta por los dise&ntilde;os con bordes planos y un frontal donde la c&aacute;mara frontal, que tiene 8 megap&iacute;xeles de resoluci&oacute;n, se incorpora perforada en el centro. La pantalla es un panel LCD de 6,5 pulgadas con resoluci&oacute;n HD+ que lleva la velocidad de refresco hasta los 90 Hz.</p> <p></p> <p>Detr&aacute;s, el Motorola Moto E32 incluye un m&oacute;dulo para las c&aacute;maras con las lentes en vertical. Se trata de una c&aacute;mara triple con sensor principal de 16 megap&iacute;xeles, con un sensor macro de 2 megap&iacute;xeles y un sensor adicional de 2 megap&iacute;xeles para el modo retrato.</p> <p></p> <p><span style=""text-decoration: underline;""><strong>GENERAL</strong></span><br /><span>- Marca: Motorola</span><br /><span>- Modelo: Moto E32 (XT2227-1)</span><br /><span>- Color: Gris</span><br /><br /><span style=""text-decoration: underline;""><strong>PANTALLA</strong></span><br /><span>- Tama&ntilde;o Pantalla: 6.53""</span><br /><span>- Tipo de resoluci&oacute;n: HD +</span><br /><span>- Resoluci&oacute;n: 720 x 1600 px</span><br /><span>- Tecnolog&iacute;a de la pantalla: IPS</span><br /><span>- Frecuencia de refresco: 90Hz</span><br /><span>- Tipo de Vidrio: Gorilla Glass 3 2.5D</span><br /><br /><span style=""text-decoration: underline;""><strong>C&Aacute;MARA</strong></span><br /><span>- Cantidad de C&aacute;maras Traseras: 3</span><br /><span>- Resoluci&oacute;n C&aacute;mara Trasera: Principal: 16MP (80&deg;) F2.2 + Profundidad Full Frame: 2MP (80.1&deg;) F2.4 + Macro: 2MP (78&deg;) F2.4</span><br /><span>- Flash C&aacute;mara Trasera: Si</span><br /><span>- Cantidad de C&aacute;maras Frontales: 1</span><br /><span>- Resoluci&oacute;n C&aacute;mara Frontal: 8MP (78&deg;) F2.0</span><br /><span>- Flash C&aacute;mara Frontal: No</span><br /><br /><span style=""text-decoration: underline;""><strong>MEMORIA</strong></span><br /><span>- RAM: 4GB</span><br /><br /><span style=""text-decoration: underline;""><strong>ALMACENAMIENTO</strong></span><br /><span>- Memoria interno: 64GB</span><br /><span>- Expandible hasta 1TB con tarjeta microSD</span><br /><br /><span style=""text-decoration: underline;""><strong>PROCESADOR</strong></span><br /><span>- Marca, Modelo: Unisoc T606</span><br /><span>- Velocidad Procesador: 1.6 GHz</span><br /><span>- Octa-Core</span><br /><br /><span style=""text-decoration: underline;""><strong>SISTEMA OPERATIVO</strong></span><br /><span>- Android 11</span><br /><br /><span style=""text-decoration: underline;""><strong>BATER&Iacute;A</strong></span><br /><span>- Capacidad: 5000mAh</span><br /><span>- Carga R&aacute;pida: Si</span><br /><br /><span style=""text-decoration: underline;""><strong>SENSORES</strong></span><br /><span>- Lector de Huella</span><br /><span>- Desbloqueo Facial</span><br /><span>- Aceler&oacute;metro</span><br /><span>- Sensor de Proximidad</span><br /><span>- Br&uacute;jula (Campo magn&eacute;tico)</span><br /><span>- Giroscopio</span><br /><span>- Luz ambiente</span><br /><br /><span style=""text-decoration: underline;""><strong>REDES</strong></span><br /><span>- 4G</span><br /><br /><span style=""text-decoration: underline;""><strong>CONECTIVIDAD</strong></span><br /><span>- USB-C</span><br /><span>- Earjack: 3.5 mm</span><br /><span>- Wi-Fi: 802.11 b/g/n/k/v/r/u - WIFI4</span><br /><span>- Wi-Fi Direct: S&iacute;</span><br /><span>- Bluetooth v5.0</span><br /><span>- NFC: No</span><br /><span>- Dual-SIM: No</span><br /><span>- Liberado: Si</span><br /><br /><span style=""text-decoration: underline;""><strong>DIMENSIONES</strong></span><br /><span>- Alto: 163.95 mm</span><br /><span>- Ancho: 74.94 mm</span><br /><span>- Espesor: 8.49 mm</span><br /><span>- Peso: 184 gr</span><br /><br /><span style=""text-decoration: underline;""><strong>CONTENIDO DE LA CAJA</strong></span><br /><span>- Equipo</span><br /><span>- Herramienta de extracci&oacute;n de SIM</span><br /><span>- Manual de usuario</span><br /><span>- Manual de informaci&oacute;n legal</span><br /><span>- Cable de datos USB-A - USB-C</span><br /><span>- Cargador 10W USB-A</span></p>"
85,CELULAR SAMSUNG GALAXY A04 NEGRO 128GB,99999.0,99999,/Tecnología/CELULARES Y TABLETS/CELULARES/,37022,https://portal.vtexcommercestable.com.br/celular-samsung-galaxy-a04-negro-128gb/p,2,CELULAR SAMSUNG GALAXY A04 NEGRO 128GB
86,SAMSUNG A14 LTE 4+128GB BLACK,122999.0,122999,/Tecnología/CELULARES Y TABLETS/CELULARES/,43648,https://portal.vtexcommercestable.com.br/samsung-a14-lte-4-128gb-black/p,12,SAMSUNG A14 LTE 4+128GB BLACK
87,CELULAR MOTOROLA E32 64 GB 4 GB PLATA,89149.0,89149,/Tecnología/CELULARES Y TABLETS/CELULARES/,35097,https://portal.vtexcommercestable.com.br/celular-motorola-e32-64-gb-4-gb-plata/p,15,"<p><span style=""text-decoration: underline;""><strong>CARACTERISTICAS:</strong></span></p> <p><span>- Tama&ntilde;o Pantalla: 6.53""</span><br /><span>- Resoluci&oacute;n C&aacute;mara Posterior: 16MP+2MP+2MP</span><br /><span>- Flash C&aacute;mara Trasera: Si</span><br /><span>- Resoluci&oacute;n C&aacute;mara Frontal: 8MP</span><br /><span>- Memoria</span><span>&nbsp;RAM: 4GB</span><br /><span>- Memoria interna: 64GB</span><br /><span>- Expandible hasta 1TB con tarjeta microSD</span><br /><span>- Procesador:&nbsp;</span><span>Octa-Core</span><br /><span>- Sistema Operativo:&nbsp;</span><span>Android 11</span><br /><span>- Bater&iacute;a: 5000mAh</span><br /><span>- Carga R&aacute;pida: Si</span></p> <p><br /><br /><span><span style=""text-decoration: underline;""><strong>SENSORES:</strong></span>&nbsp;</span></p> <p><span>- Lector de Huella</span><br /><span>- Desbloqueo Facial</span><br /><span>- Aceler&oacute;metro</span><br /><span>- Sensor de Proximidad</span><br /><span>- Br&uacute;jula (Campo magn&eacute;tico)</span><br /><span>- Giroscopio</span><br /><span>- Luz ambiente</span><br /><br /><span></span></p> <p><span style=""text-decoration: underline;""><strong>CONECTIVIDAD</strong></span><br /><span></span></p> <p><span>- USB-C</span><br /><span>- Earjack: 3.5 mm</span><br /><span>- Wi-Fi: 802.11 b/g/n/k/v/r/u - WIFI4</span><br /><span>- Wi-Fi Direct: S&iacute;</span><br /><span>- Bluetooth v5.0</span><br /><span>- NFC: No</span><br /><span>- Dual-SIM: No</span><br /><br /><br /><span style=""text-decoration: underline;""><strong>DIMENSIONES</strong></span></p> <p><span>- Alto: 163.95 mm</span><br /><span>- Ancho: 74.94 mm</span><br /><span>- Espesor: 8.49 mm</span><br /><span>- Peso: 184 gr</span></p> <p></p> <p><br /><span style=""text-decoration: underline;""><strong>CONTENIDO DE LA CAJA</strong></span></p> <p><span>- Equipo</span><br /><span>- Herramienta de extracci&oacute;n de SIM</span><br /><span>- Manual de usuario</span><br /><span>- Manual de informaci&oacute;n legal</span><br /><span>- Cable de datos USB-A - USB-C</span><br /><span>- Cargador 10W USB-A</span></p>"
88,TABLET SKY KID 1 - AZUL,42899.0,42899,/Tecnología/CELULARES Y TABLETS/TABLETS/,40564,https://portal.vtexcommercestable.com.br/tablet-sky-kid-1-azul/p,12,"<p style=""text-align: center;"">Una tablet para los m&aacute;s chicos de la casa, liviana, a prueba de golpes y con funda de silicona con pie.<br />Con la aplicaci&oacute;n de control parental iWawa, que ayuda a los padres a manejar mejor el uso de los chicos de los tel&eacute;fonos y tablets. Decid&iacute; el tiempo que pueden pasar tus hijos en la tablet, filtr&aacute; y eleg&iacute; las aplicaciones que pueden usar, y cambi&aacute; los fondos y temas f&aacute;cilmente.</p> <p style=""text-align: center;""></p> <p style=""text-align: center;""><strong>CARACTER&Iacute;STICAS:</strong></p> <p style=""text-align: center;"">- Marca: Sky<br />- Modelo: KID1<br />- Pantalla: 7&acute;&acute;<br />- Resoluci&oacute;n: 600x1024 px<br />- N&uacute;cleos de procesador: 4<br />- GPU: Quad Core 1.5 GHz<br />- Memoria: 2 GB<br />- Almacenamiento: 16 GB<br />- Lector de tarjeta: Si<br />- WiFi: Si<br />- C&aacute;mara principal: 5 MP<br />- C&aacute;mara frontal: 2 MP<br />- Sistema operativo: Android 12 Go<br />- Bater&iacute;a: 2500 mAh<br />- Dimensiones (AnxAlxPr): 18,9 x 10,8 x 0,9 cm</p> <p style=""text-align: center;""><strong>CONTENIDO DE LA CAJA:</strong></p> <p style=""text-align: center;"">- Cargador y cable<br />- Funda de silicona resistente con pie<br />- Manual de Usuario</p> <p style=""text-align: center;"">1 a&ntilde;o de garant&iacute;a oficial de fabrica.</p>"
89,CELULAR SAMSUNG GALAXY A04 64 GB 4 GB WHITE,89999.0,89999,/Tecnología/CELULARES Y TABLETS/CELULARES/,37021,https://portal.vtexcommercestable.com.br/celular-samsung-galaxy-a04-64-gb-4-gb-white/p,14,CELULAR SAMSUNG GALAXY A04 64 GB 4 GB WHITE
90,CELULAR SAMSUNG GALAXY Z FLIP4 256GB 8GB GRAPHITE,539999.0,539999,/Tecnología/CELULARES Y TABLETS/CELULARES/,42668,https://portal.vtexcommercestable.com.br/celular-samsung-galaxy-z-flip4-256gb-8gb-graphite/p,3,CELULAR SAMSUNG GALAXY Z FLIP4 256GB 8GB GRAPHITE
91,MOTOROLA MOTO G23 XT2333 BLANCO,134999.0,134999,/Tecnología/CELULARES Y TABLETS/CELULARES/,43828,https://portal.vtexcommercestable.com.br/moto-xt2333-g23-blanco/p,9,"<p>&nbsp;</p> <p style=""text-align: center;""><strong>Tama&ntilde;o y Peso</strong><br /><br />- Tama&ntilde;o de producto 162,7 x 74,66 x 8,19 mm<br />- Peso de producto 184 grs</p> <p style=""text-align: center;""><strong>Caracter&iacute;sticas</strong><br /><br />- Memoria interna 128GB<br />- Procesador Mediatek Helio G85<br />- Sistema operativo Android 13<br />- Memoria externa 512GB<br />-Tipo conector alimentaci&oacute;n USB type-C<br />- Memoria RAM 4GB</p> <p style=""text-align: center;""><strong>Redes y Conectividad</strong><br /><br />- Bluetooth 5.1<br />- Hotspot WIFI Si<br />- WIFI Versi&oacute;n WLAN 802.11ac 5GHz<br />- Datos 2G GPRS<br />- Datos 3G HSPA 42.2/5.76 Mbps<br />- Datos 4G LTE Cat4 150/50 Mbps<br />-Frecuencia 2G 850 / 900 / 1800 / 1900 Mhz<br />- Frecuencia 3G 850 / 900 / 1700 / 1900 / 2100 Mhz<br />- Frecuencia 4 B1(2100 Mhz)-B2(1900 MHz)/B3(1800 MHz)/B4(1700/2100 MHz)/B5(850 MHz)/B7(2600 MHz)/B8(900 MHz)/B12(700 MHz)/B13(700 MHz)/B26(860 Mhz)/B28(700 MHz)-B38(2600 Mhz)-B40(2300 Mhz)</p> <p style=""text-align: center;""><strong>C&aacute;mara, Fotos y Video<br /></strong><br />- C&aacute;mara 50MP + 5MP + 2MP<br />- C&aacute;mara frontal 16 MP<br />- Flash LED<br />-Grabaci&oacute;n de video 1080p<br />- Zoom de c&aacute;mara 8x</p> <p style=""text-align: center;""><strong>Pantalla</strong><br /><br />- Tecnolog&iacute;a de pantalla IPS<br />- Resoluci&oacute;n de pantalla 720 x 1600<br />- Tama&ntilde;o de pantalla 6.5<br />- Cantidad de colores 16M</p> <p style=""text-align: center;""><strong>Bater&iacute;a y SIM<br /></strong><br />- Tipo de simcard 4FF Nano SIM<br />-Tipo de bater&iacute;a Li-Po 5000 mAh</p> <p style=""text-align: center;""><strong>Multimedia</strong><br /><br />- Altavoz incorporado Si <br />- Conector de auricular 3,5 mm jack<br />- Radio FM Si</p>"
92,SAMSUNG A14 LTE 4+128GB SILVER,122999.0,122999,/Tecnología/CELULARES Y TABLETS/CELULARES/,43563,https://portal.vtexcommercestable.com.br/samsung-a14-lte-4-128gb-silver/p,6,SAMSUNG A14 LTE 4+128GB SILVER
93,Auriculares Dekkin Vincha Bluetooth Celeste,7579.0,7579,/Tecnología/CELULARES Y TABLETS/ACCESORIOS PARA CELULARES/,38627,https://portal.vtexcommercestable.com.br/auriculares-dekkin-vincha-bluetooth-celeste/p,3,"<p><span>- Frecuencia: 20-20K Hz</span><br /><span>- Sensibilidad: 90 dB</span><br /><span>- Impedancia: 32 Ohm</span><br /><span>- Conector: jack 3,5 mm, Micro USB</span><br /><span>- Bluetooth: 5</span><br /><span>- Bater&iacute;a: 400 mAh</span><br /><span>- Radio FM</span><br /><span>- Manos libres (micr&oacute;fono incorporado)</span><br /><span>- Vincha plegable</span></p> <p><span>-&nbsp;Manual de usuario, Cable USB a Micro + USB</span></p>"
94,MOTO E13 NATURAL 64GB 2GB RAM XT2345-2,77299.0,77299,/Tecnología/CELULARES Y TABLETS/CELULARES/,43830,https://portal.vtexcommercestable.com.br/moto-xt2345-e13-natural/p,3,"<p style=""text-align: center;"">PANTALLA<br /><br />- Pantalla Tactil Si<br />- Tasa De Refresco 60 Hz<br />- Relaci&oacute;n De Aspecto 20:9<br />- Tama&ntilde;o De Pantalla 6,5<br />- Tipo Pantalla IPS LCD<br />- Resolucion 720 x 1600<br /><br />C&Aacute;MARA<br /><br />- Flash Si<br />- Resoluci&oacute;n Del Video 1080<br />- Flash Frontal No<br />- Resoluci&oacute;n De C&aacute;mara Frontal 5 Mpx<br />- Resoluci&oacute;n De C&aacute;mara Principal 13 Mpx<br /><br />CARACTER&Iacute;STICAS GENERALES<br /><br />- Resistente Al Agua Si<br />- Nucleos Octa Core<br />- Hdr No<br />- Sistema Operativo Android 13 (Go edition)<br />- Capacidad De Bater&iacute;a 5000 mAh<br />- Modelo Moto E1<br />- Procesador Unisoc T606 (12 nm)<br /><br />CONECTIVIDAD<br /><br />- Conexion De Auriculares Si<br />- Entradas Usb USB C 2.0<br />- Redes 4G+, 4G. 3G, 2G<br />- Bluetooth 5.0<br />- Wi/fi 802.11 a/b/g/n/ac<br /><br />MEMORIA RAM<br />- Memoria Ram 2 GB<br /><br />FUNCIONES ESPECIALES<br /><br />- Aceler&oacute;metro Si<br />- Sensor De Proximidad Si<br />- Huella Dactilar No<br />- Desbloqueo Facial No<br /><br />MEMORIA<br /><br />- Tarjeta De Memoria Soportada Micro SD<br />- Memoria Interna 64 Gb</p>"
95,CABLE ALO FLASH TYPE-C NEGRO,1026.35,1579,/Tecnología/CELULARES Y TABLETS/ACCESORIOS PARA CELULARES/,34677,https://portal.vtexcommercestable.com.br/cable-alo-flash-type-c-negro/p,51,Carga y transmisión de datos rápida. Divertidos colores en  todas las variedades
96,Control inalámbrico DUALSHOCK®4 para PlayStation,82899.0,82899,/Tecnología/VIDEOJUEGOS/JOYSTICS/,39043,https://portal.vtexcommercestable.com.br/control-inal-mbrico-dualshock-4-para-playstation/p,2,"<p>El control inal&aacute;mbrico DUALSHOCK&reg;4 para la consola PlayStation&reg;4 define esta generaci&oacute;n de juego, y combina funciones revolucionarias y comodidad con controles intuitivos y de precisi&oacute;n.</p><p>La evoluci&oacute;n de los joysticks anal&oacute;gicos y los botones de gatillo permiten disfrutar de una exactitud sin precedentes con cada movimiento. A su vez, las tecnolog&iacute;as innovadoras ofrecen formas emocionantes de vivir la experiencia de tus juegos y compartir tus mejores momentos.</p><p></p><p></p><p><span style=""text-decoration: underline;""><strong>ELEMENTOS CLAVE</strong></span></p><p></p><p>&bull; El control inal&aacute;mbrico DUALSHOCK&reg;4 para la consola PlayStation&reg;4 define esta generaci&oacute;n de juego, y combina funciones<br />revolucionarias y comodidad con controles intuitivos y de precisi&oacute;n.</p><p>&bull; Las mejoras de los joysticks anal&oacute;gicos y los botones de gatillo ofrecen un control inigualable para todos los t&iacute;tulos.</p><p>&bull; Las funciones innovadoras como el touch pad, la barra luminosa integrada y el altavoz incorporado te ofrecen formas emocionantes<br />de vivir la experiencia de tus juegos.</p><p>&bull; Sube capturas de pantalla y videos del gameplay en forma r&aacute;pida y f&aacute;cil tan solo tocando el bot&oacute;n Share.</p><p>&bull; Recarga f&aacute;cilmente tu control a trav&eacute;s de tu consola PS4TM o con cualquier cargador micro-USB est&aacute;ndar.</p>"
97,SMART WATCH GIZMO ZELDA 54 ROSA,33337.85,51289,/Tecnología/SMARTWATCH/,44943,https://portal.vtexcommercestable.com.br/smart-watch-gizmo-zelda-54-rosa/p,1,"Smartwatch Foxbox Ion Nuestro nuevo smartwatch cuenta con diferentes funcionalidades que logran que este reloj inteligente se convierta en un nuevo aliado para acompañarte en tu rutina de deporte, trabajo y ocio. Incluye: 1 Smartwatch 1 Par de mallas del color elegido 1 Cable de carga CARACTERISTICAS. -Permite realizar y recibir llamadas Bluetooth -Diferentes modos deportivos -Mide presión arterial y frecuencia cardíaca -Dispositivo con pantalla táctil y correas de silicona intercambiables. -Podometro -Contador de calorias -Monitoreo del sueño -Vibración -Cronómetro -Ritmo cardíaco -Modos deportivos -Aviso de sedentarismo -Notificaciones de llamadas/SMS -Notificaciones push -Obturador remoto ( control de la camara) -Control de música INFORMACION TECNICA Tamaño del display: 1.80"" Resolución: 3.20*385 Memoria ROM: 64mb Bluetooth: 4.2 Capacidad de batería: 220mAh Grado IP: 67 Resistencia al agua - Sumergible para uso diario. ( No agua salada, no natación, no agua caliente ) Tipo de batería: Polimero de litio Parlante: Si Tiempo de stand-by: 7 DIAS"
98,SMART WATCH FOXBOX ION NEGRO,23308.35,35859,/Tecnología/SMARTWATCH/,45011,https://portal.vtexcommercestable.com.br/smart-watch-foxbox-ion-negro/p,1,"Smartwatch Foxbox Ion Nuestro nuevo smartwatch cuenta con diferentes funcionalidades que logran que este reloj inteligente se convierta en un nuevo aliado para acompañarte en tu rutina de deporte, trabajo y ocio. Incluye: 1 Smartwatch 1 Par de mallas del color elegido 1 Cable de carga CARACTERISTICAS. -Permite realizar y recibir llamadas Bluetooth -Diferentes modos deportivos -Mide presión arterial y frecuencia cardíaca -Dispositivo con pantalla táctil y correas de silicona intercambiables. -Podometro -Contador de calorias -Monitoreo del sueño -Vibración -Cronómetro -Ritmo cardíaco -Modos deportivos -Aviso de sedentarismo -Notificaciones de llamadas/SMS -Notificaciones push -Obturador remoto ( control de la camara) -Control de música INFORMACION TECNICA Tamaño del display: 1.80"" Resolución: 3.20*385 Memoria ROM: 64mb Bluetooth: 4.2 Capacidad de batería: 220mAh Grado IP: 67 Resistencia al agua - Sumergible para uso diario. ( No agua salada, no natación, no agua caliente ) Tipo de batería: Polimero de litio Parlante: Si Tiempo de stand-by: 7 DIAS"
99,SMART WATCH FOXBOX ION BLANCO,23308.35,35859,/Tecnología/SMARTWATCH/,44940,https://portal.vtexcommercestable.com.br/smart-watch-foxbox-ion-blanco/p,2,"Smartwatch Foxbox Ion Nuestro nuevo smartwatch cuenta con diferentes funcionalidades que logran que este reloj inteligente se convierta en un nuevo aliado para acompañarte en tu rutina de deporte, trabajo y ocio. Incluye: 1 Smartwatch 1 Par de mallas del color elegido 1 Cable de carga CARACTERISTICAS. -Permite realizar y recibir llamadas Bluetooth -Diferentes modos deportivos -Mide presión arterial y frecuencia cardíaca -Dispositivo con pantalla táctil y correas de silicona intercambiables. -Podometro -Contador de calorias -Monitoreo del sueño -Vibración -Cronómetro -Ritmo cardíaco -Modos deportivos -Aviso de sedentarismo -Notificaciones de llamadas/SMS -Notificaciones push -Obturador remoto ( control de la camara) -Control de música INFORMACION TECNICA Tamaño del display: 1.80"" Resolución: 3.20*385 Memoria ROM: 64mb Bluetooth: 4.2 Capacidad de batería: 220mAh Grado IP: 67 Resistencia al agua - Sumergible para uso diario. ( No agua salada, no natación, no agua caliente ) Tipo de batería: Polimero de litio Parlante: Si Tiempo de stand-by: 7 DIAS"
100,SMART WATCH FOXBOX ION VERDE,23308.35,35859,/Tecnología/SMARTWATCH/,45064,https://portal.vtexcommercestable.com.br/smart-watch-foxbox-ion-verde/p,3,"Smartwatch Foxbox Ion Nuestro nuevo smartwatch cuenta con diferentes funcionalidades que logran que este reloj inteligente se convierta en un nuevo aliado para acompañarte en tu rutina de deporte, trabajo y ocio. Incluye: 1 Smartwatch 1 Par de mallas del color elegido 1 Cable de carga CARACTERISTICAS. -Permite realizar y recibir llamadas Bluetooth -Diferentes modos deportivos -Mide presión arterial y frecuencia cardíaca -Dispositivo con pantalla táctil y correas de silicona intercambiables. -Podometro -Contador de calorias -Monitoreo del sueño -Vibración -Cronómetro -Ritmo cardíaco -Modos deportivos -Aviso de sedentarismo -Notificaciones de llamadas/SMS -Notificaciones push -Obturador remoto ( control de la camara) -Control de música INFORMACION TECNICA Tamaño del display: 1.80"" Resolución: 3.20*385 Memoria ROM: 64mb Bluetooth: 4.2 Capacidad de batería: 220mAh Grado IP: 67 Resistencia al agua - Sumergible para uso diario. ( No agua salada, no natación, no agua caliente ) Tipo de batería: Polimero de litio Parlante: Si Tiempo de stand-by: 7 DIAS"
101,SMART WATCH FOXBOX NEON NEGRO,47078.85,72429,/Tecnología/SMARTWATCH/,44967,https://portal.vtexcommercestable.com.br/smart-watch-foxbox-neon-negro/p,1,"Smartwatch Foxbox Neon Descubri todas las funciones de nuestro smartwatch y hace tu vida mas facil. Podes realizar , atender llamadas, escuchar audios de vos solo desde tu reloj.  Incluye: 1 Smartwatch 1 Cable de carga  CARACTERISTICAS - Resistente al agua IP67 - Compatibilidad Android y IOS - Resolución 240 x 240 - Almacenamiento 64 Mb - Bluetooth 4.0 -Tiene parlante - Llamadas y directorio - Notificaciones de redes sociales - Sensor de frecuencia cardíaca - Presión arterial - Monitoreo del sueño - Despertador, cronómetro y clima. - Modos deportivos"
102,SMART WATCH GIZMO GOTHAM 3 NEGRO,43458.35,66859,/Tecnología/SMARTWATCH/,45054,https://portal.vtexcommercestable.com.br/smart-watch-gizmo-gotham-3-negro/p,3,"Smartwatch Foxbox Ion Nuestro nuevo smartwatch cuenta con diferentes funcionalidades que logran que este reloj inteligente se convierta en un nuevo aliado para acompañarte en tu rutina de deporte, trabajo y ocio. Incluye: 1 Smartwatch 1 Par de mallas del color elegido 1 Cable de carga CARACTERISTICAS. -Permite realizar y recibir llamadas Bluetooth -Diferentes modos deportivos -Mide presión arterial y frecuencia cardíaca -Dispositivo con pantalla táctil y correas de silicona intercambiables. -Podometro -Contador de calorias -Monitoreo del sueño -Vibración -Cronómetro -Ritmo cardíaco -Modos deportivos -Aviso de sedentarismo -Notificaciones de llamadas/SMS -Notificaciones push -Obturador remoto ( control de la camara) -Control de música INFORMACION TECNICA Tamaño del display: 1.80"" Resolución: 3.20*385 Memoria ROM: 64mb Bluetooth: 4.2 Capacidad de batería: 220mAh Grado IP: 67 Resistencia al agua - Sumergible para uso diario. ( No agua salada, no natación, no agua caliente ) Tipo de batería: Polimero de litio Parlante: Si Tiempo de stand-by: 7 DIAS"
